"CODE","ACCPDX","STRAGE","ENDAGE","SEX","PDX_LEVEL","BK1","BK2"
"Y003","False",0,200,"12",0,"",""
"Y0030","False",0,200,"12",0,"",""
"Y0031","False",0,200,"12",0,"",""
"Y0032","False",0,200,"12",0,"",""
"Y0033","False",0,200,"12",0,"",""
"Y0034","False",0,200,"12",0,"",""
"Y0038","False",0,200,"12",0,"",""
"Y0039","False",0,200,"12",0,"",""
"Y004","False",0,200,"12",0,"",""
"Y0040","False",0,200,"12",0,"",""
"Y0041","False",0,200,"12",0,"",""
"Y0042","False",0,200,"12",0,"",""
"Y0043","False",0,200,"12",0,"",""
"Y0044","False",0,200,"12",0,"",""
"Y0048","False",0,200,"12",0,"",""
"Y0049","False",0,200,"12",0,"",""
"Y005","False",0,200,"12",0,"",""
"Y0050","False",0,200,"12",0,"",""
"Y0051","False",0,200,"12",0,"",""
"Y0052","False",0,200,"12",0,"",""
"Y0053","False",0,200,"12",0,"",""
"Y0054","False",0,200,"12",0,"",""
"Y0058","False",0,200,"12",0,"",""
"Y0059","False",0,200,"12",0,"",""
"Y006","False",0,200,"12",0,"",""
"Y0060","False",0,200,"12",0,"",""
"Y0061","False",0,200,"12",0,"",""
"Y0062","False",0,200,"12",0,"",""
"Y0063","False",0,200,"12",0,"",""
"Y0064","False",0,200,"12",0,"",""
"Y0068","False",0,200,"12",0,"",""
"Y0069","False",0,200,"12",0,"",""
"Y007","False",0,200,"12",0,"",""
"Y0070","False",0,200,"12",0,"",""
"Y0071","False",0,200,"12",0,"",""
"Y0072","False",0,200,"12",0,"",""
"Y0073","False",0,200,"12",0,"",""
"Y0074","False",0,200,"12",0,"",""
"Y0078","False",0,200,"12",0,"",""
"Y0079","False",0,200,"12",0,"",""
"Y008","False",0,200,"12",0,"",""
"Y0080","False",0,200,"12",0,"",""
"Y0081","False",0,200,"12",0,"",""
"Y0082","False",0,200,"12",0,"",""
"Y0083","False",0,200,"12",0,"",""
"Y0084","False",0,200,"12",0,"",""
"Y0088","False",0,200,"12",0,"",""
"Y0089","False",0,200,"12",0,"",""
"Y009","False",0,200,"12",0,"",""
"Y0090","False",0,200,"12",0,"",""
"Y0091","False",0,200,"12",0,"",""
"Y0092","False",0,200,"12",0,"",""
"Y0093","False",0,200,"12",0,"",""
"Y0094","False",0,200,"12",0,"",""
"Y0098","False",0,200,"12",0,"",""
"Y0099","False",0,200,"12",0,"",""
"Y01","False",0,200,"12",0,"",""
"Y010","False",0,200,"12",0,"",""
"Y0100","False",0,200,"12",0,"",""
"Y0101","False",0,200,"12",0,"",""
"Y0102","False",0,200,"12",0,"",""
"Y0103","False",0,200,"12",0,"",""
"Y0104","False",0,200,"12",0,"",""
"Y0108","False",0,200,"12",0,"",""
"Y0109","False",0,200,"12",0,"",""
"Y011","False",0,200,"12",0,"",""
"Y0110","False",0,200,"12",0,"",""
"Y0111","False",0,200,"12",0,"",""
"Y0112","False",0,200,"12",0,"",""
"Y0113","False",0,200,"12",0,"",""
"Y0114","False",0,200,"12",0,"",""
"Y0118","False",0,200,"12",0,"",""
"Y0119","False",0,200,"12",0,"",""
"Y012","False",0,200,"12",0,"",""
"Y0120","False",0,200,"12",0,"",""
"Y0121","False",0,200,"12",0,"",""
"Y0122","False",0,200,"12",0,"",""
"Y0123","False",0,200,"12",0,"",""
"Y0124","False",0,200,"12",0,"",""
"Y0128","False",0,200,"12",0,"",""
"Y0129","False",0,200,"12",0,"",""
"Y013","False",0,200,"12",0,"",""
"Y0130","False",0,200,"12",0,"",""
"Y0131","False",0,200,"12",0,"",""
"Y0132","False",0,200,"12",0,"",""
"Y0133","False",0,200,"12",0,"",""
"Y0134","False",0,200,"12",0,"",""
"Y0138","False",0,200,"12",0,"",""
"Y0139","False",0,200,"12",0,"",""
"Y014","False",0,200,"12",0,"",""
"Y0140","False",0,200,"12",0,"",""
"Y0141","False",0,200,"12",0,"",""
"Y0142","False",0,200,"12",0,"",""
"Y0143","False",0,200,"12",0,"",""
"Y0144","False",0,200,"12",0,"",""
"Y0148","False",0,200,"12",0,"",""
"Y0149","False",0,200,"12",0,"",""
"Y015","False",0,200,"12",0,"",""
"Y0150","False",0,200,"12",0,"",""
"Y0151","False",0,200,"12",0,"",""
"Y0152","False",0,200,"12",0,"",""
"Y0153","False",0,200,"12",0,"",""
"Y0154","False",0,200,"12",0,"",""
"Y0158","False",0,200,"12",0,"",""
"Y0159","False",0,200,"12",0,"",""
"Y016","False",0,200,"12",0,"",""
"Y0160","False",0,200,"12",0,"",""
"Y0161","False",0,200,"12",0,"",""
"Y0162","False",0,200,"12",0,"",""
"Y0163","False",0,200,"12",0,"",""
"Y0164","False",0,200,"12",0,"",""
"Y0168","False",0,200,"12",0,"",""
"Y0169","False",0,200,"12",0,"",""
"Y017","False",0,200,"12",0,"",""
"Y0170","False",0,200,"12",0,"",""
"Y0171","False",0,200,"12",0,"",""
"Y0172","False",0,200,"12",0,"",""
"Y0173","False",0,200,"12",0,"",""
"Y0174","False",0,200,"12",0,"",""
"Y0178","False",0,200,"12",0,"",""
"Y0179","False",0,200,"12",0,"",""
"Y018","False",0,200,"12",0,"",""
"Y0180","False",0,200,"12",0,"",""
"Y0181","False",0,200,"12",0,"",""
"Y0182","False",0,200,"12",0,"",""
"Y0183","False",0,200,"12",0,"",""
"Y0184","False",0,200,"12",0,"",""
"Y0188","False",0,200,"12",0,"",""
"Y0189","False",0,200,"12",0,"",""
"Y019","False",0,200,"12",0,"",""
"Y0190","False",0,200,"12",0,"",""
"Y0191","False",0,200,"12",0,"",""
"Y0192","False",0,200,"12",0,"",""
"Y0193","False",0,200,"12",0,"",""
"Y0194","False",0,200,"12",0,"",""
"Y0198","False",0,200,"12",0,"",""
"Y0199","False",0,200,"12",0,"",""
"Y02","False",0,200,"12",0,"",""
"Y020","False",0,200,"12",0,"",""
"Y0200","False",0,200,"12",0,"",""
"Y0201","False",0,200,"12",0,"",""
"Y0202","False",0,200,"12",0,"",""
"Y0203","False",0,200,"12",0,"",""
"Y0204","False",0,200,"12",0,"",""
"Y0208","False",0,200,"12",0,"",""
"Y0209","False",0,200,"12",0,"",""
"Y021","False",0,200,"12",0,"",""
"Y0210","False",0,200,"12",0,"",""
"Y0211","False",0,200,"12",0,"",""
"Y0212","False",0,200,"12",0,"",""
"Y0213","False",0,200,"12",0,"",""
"Y0214","False",0,200,"12",0,"",""
"Y0218","False",0,200,"12",0,"",""
"Y0219","False",0,200,"12",0,"",""
"Y022","False",0,200,"12",0,"",""
"Y0220","False",0,200,"12",0,"",""
"Y0221","False",0,200,"12",0,"",""
"Y0222","False",0,200,"12",0,"",""
"Y0223","False",0,200,"12",0,"",""
"Y0224","False",0,200,"12",0,"",""
"Y0228","False",0,200,"12",0,"",""
"Y0229","False",0,200,"12",0,"",""
"Y023","False",0,200,"12",0,"",""
"Y0230","False",0,200,"12",0,"",""
"Y0231","False",0,200,"12",0,"",""
"Y0232","False",0,200,"12",0,"",""
"Y0233","False",0,200,"12",0,"",""
"Y0234","False",0,200,"12",0,"",""
"Y0238","False",0,200,"12",0,"",""
"Y0239","False",0,200,"12",0,"",""
"Y024","False",0,200,"12",0,"",""
"Y0240","False",0,200,"12",0,"",""
"Y0241","False",0,200,"12",0,"",""
"Y0242","False",0,200,"12",0,"",""
"Y0243","False",0,200,"12",0,"",""
"Y0244","False",0,200,"12",0,"",""
"Y0248","False",0,200,"12",0,"",""
"Y0249","False",0,200,"12",0,"",""
"Y025","False",0,200,"12",0,"",""
"Y0250","False",0,200,"12",0,"",""
"Y0251","False",0,200,"12",0,"",""
"Y0252","False",0,200,"12",0,"",""
"Y0253","False",0,200,"12",0,"",""
"Y0254","False",0,200,"12",0,"",""
"Y0258","False",0,200,"12",0,"",""
"Y0259","False",0,200,"12",0,"",""
"Y026","False",0,200,"12",0,"",""
"Y0260","False",0,200,"12",0,"",""
"Y0261","False",0,200,"12",0,"",""
"Y0262","False",0,200,"12",0,"",""
"Y0263","False",0,200,"12",0,"",""
"Y0264","False",0,200,"12",0,"",""
"Y0268","False",0,200,"12",0,"",""
"Y0269","False",0,200,"12",0,"",""
"Y027","False",0,200,"12",0,"",""
"Y0270","False",0,200,"12",0,"",""
"Y0271","False",0,200,"12",0,"",""
"Y0272","False",0,200,"12",0,"",""
"Y0273","False",0,200,"12",0,"",""
"Y0274","False",0,200,"12",0,"",""
"Y0278","False",0,200,"12",0,"",""
"Y0279","False",0,200,"12",0,"",""
"Y028","False",0,200,"12",0,"",""
"Y0280","False",0,200,"12",0,"",""
"Y0281","False",0,200,"12",0,"",""
"Y0282","False",0,200,"12",0,"",""
"Y0283","False",0,200,"12",0,"",""
"Y0284","False",0,200,"12",0,"",""
"Y0288","False",0,200,"12",0,"",""
"Y0289","False",0,200,"12",0,"",""
"Y029","False",0,200,"12",0,"",""
"Y0290","False",0,200,"12",0,"",""
"Y0291","False",0,200,"12",0,"",""
"Y0292","False",0,200,"12",0,"",""
"Y0293","False",0,200,"12",0,"",""
"Y0294","False",0,200,"12",0,"",""
"Y0298","False",0,200,"12",0,"",""
"Y0299","False",0,200,"12",0,"",""
"Y03","False",0,200,"12",0,"",""
"Y030","False",0,200,"12",0,"",""
"Y0300","False",0,200,"12",0,"",""
"Y0301","False",0,200,"12",0,"",""
"Y0302","False",0,200,"12",0,"",""
"Y0303","False",0,200,"12",0,"",""
"Y0304","False",0,200,"12",0,"",""
"Y0308","False",0,200,"12",0,"",""
"Y0309","False",0,200,"12",0,"",""
"Y031","False",0,200,"12",0,"",""
"Y0310","False",0,200,"12",0,"",""
"Y0311","False",0,200,"12",0,"",""
"Y0312","False",0,200,"12",0,"",""
"Y0313","False",0,200,"12",0,"",""
"Y0314","False",0,200,"12",0,"",""
"Y0318","False",0,200,"12",0,"",""
"Y0319","False",0,200,"12",0,"",""
"Y032","False",0,200,"12",0,"",""
"Y0320","False",0,200,"12",0,"",""
"Y0321","False",0,200,"12",0,"",""
"Y0322","False",0,200,"12",0,"",""
"Y0323","False",0,200,"12",0,"",""
"Y0324","False",0,200,"12",0,"",""
"Y0328","False",0,200,"12",0,"",""
"Y0329","False",0,200,"12",0,"",""
"Y033","False",0,200,"12",0,"",""
"Y0330","False",0,200,"12",0,"",""
"Y0331","False",0,200,"12",0,"",""
"Y0332","False",0,200,"12",0,"",""
"Y0333","False",0,200,"12",0,"",""
"Y0334","False",0,200,"12",0,"",""
"Y0338","False",0,200,"12",0,"",""
"Y0339","False",0,200,"12",0,"",""
"Y034","False",0,200,"12",0,"",""
"Y0340","False",0,200,"12",0,"",""
"Y0341","False",0,200,"12",0,"",""
"Y0342","False",0,200,"12",0,"",""
"Y0343","False",0,200,"12",0,"",""
"Y0344","False",0,200,"12",0,"",""
"Y0348","False",0,200,"12",0,"",""
"Y0349","False",0,200,"12",0,"",""
"Y035","False",0,200,"12",0,"",""
"Y0350","False",0,200,"12",0,"",""
"Y0351","False",0,200,"12",0,"",""
"Y0352","False",0,200,"12",0,"",""
"Y0353","False",0,200,"12",0,"",""
"Y0354","False",0,200,"12",0,"",""
"Y0358","False",0,200,"12",0,"",""
"Y0359","False",0,200,"12",0,"",""
"Y036","False",0,200,"12",0,"",""
"Y0360","False",0,200,"12",0,"",""
"Y0361","False",0,200,"12",0,"",""
"Y0362","False",0,200,"12",0,"",""
"Y0363","False",0,200,"12",0,"",""
"Y0364","False",0,200,"12",0,"",""
"Y0368","False",0,200,"12",0,"",""
"Y0369","False",0,200,"12",0,"",""
"Y037","False",0,200,"12",0,"",""
"Y0370","False",0,200,"12",0,"",""
"Y0371","False",0,200,"12",0,"",""
"Y0372","False",0,200,"12",0,"",""
"Y0373","False",0,200,"12",0,"",""
"Y0374","False",0,200,"12",0,"",""
"Y0378","False",0,200,"12",0,"",""
"Y0379","False",0,200,"12",0,"",""
"Y038","False",0,200,"12",0,"",""
"Y0380","False",0,200,"12",0,"",""
"Y0381","False",0,200,"12",0,"",""
"Y0382","False",0,200,"12",0,"",""
"Y0383","False",0,200,"12",0,"",""
"Y0384","False",0,200,"12",0,"",""
"Y0388","False",0,200,"12",0,"",""
"Y0389","False",0,200,"12",0,"",""
"Y039","False",0,200,"12",0,"",""
"Y0390","False",0,200,"12",0,"",""
"Y0391","False",0,200,"12",0,"",""
"Y0392","False",0,200,"12",0,"",""
"Y0393","False",0,200,"12",0,"",""
"Y0394","False",0,200,"12",0,"",""
"Y0398","False",0,200,"12",0,"",""
"Y0399","False",0,200,"12",0,"",""
"Y04","False",0,200,"12",0,"",""
"Y040","False",0,200,"12",0,"",""
"Y0400","False",0,200,"12",0,"",""
"Y0401","False",0,200,"12",0,"",""
"Y0402","False",0,200,"12",0,"",""
"Y0403","False",0,200,"12",0,"",""
"Y0404","False",0,200,"12",0,"",""
"Y0408","False",0,200,"12",0,"",""
"Y0409","False",0,200,"12",0,"",""
"Y041","False",0,200,"12",0,"",""
"Y0410","False",0,200,"12",0,"",""
"Y0411","False",0,200,"12",0,"",""
"Y0412","False",0,200,"12",0,"",""
"Y0413","False",0,200,"12",0,"",""
"Y0414","False",0,200,"12",0,"",""
"Y0418","False",0,200,"12",0,"",""
"Y0419","False",0,200,"12",0,"",""
"Y042","False",0,200,"12",0,"",""
"Y0420","False",0,200,"12",0,"",""
"Y0421","False",0,200,"12",0,"",""
"Y0422","False",0,200,"12",0,"",""
"Y0423","False",0,200,"12",0,"",""
"Y0424","False",0,200,"12",0,"",""
"Y0428","False",0,200,"12",0,"",""
"Y0429","False",0,200,"12",0,"",""
"Y043","False",0,200,"12",0,"",""
"Y0430","False",0,200,"12",0,"",""
"Y0431","False",0,200,"12",0,"",""
"Y0432","False",0,200,"12",0,"",""
"Y0433","False",0,200,"12",0,"",""
"Y0434","False",0,200,"12",0,"",""
"Y0438","False",0,200,"12",0,"",""
"Y0439","False",0,200,"12",0,"",""
"Y044","False",0,200,"12",0,"",""
"Y0440","False",0,200,"12",0,"",""
"Y0441","False",0,200,"12",0,"",""
"Y0442","False",0,200,"12",0,"",""
"Y0443","False",0,200,"12",0,"",""
"Y0444","False",0,200,"12",0,"",""
"Y0448","False",0,200,"12",0,"",""
"Y0449","False",0,200,"12",0,"",""
"Y045","False",0,200,"12",0,"",""
"Y0450","False",0,200,"12",0,"",""
"Y0451","False",0,200,"12",0,"",""
"Y0452","False",0,200,"12",0,"",""
"Y0453","False",0,200,"12",0,"",""
"Y0454","False",0,200,"12",0,"",""
"Y0458","False",0,200,"12",0,"",""
"Y0459","False",0,200,"12",0,"",""
"Y046","False",0,200,"12",0,"",""
"Y0460","False",0,200,"12",0,"",""
"Y0461","False",0,200,"12",0,"",""
"Y0462","False",0,200,"12",0,"",""
"Y0463","False",0,200,"12",0,"",""
"Y0464","False",0,200,"12",0,"",""
"Y0468","False",0,200,"12",0,"",""
"Y0469","False",0,200,"12",0,"",""
"Y047","False",0,200,"12",0,"",""
"Y0470","False",0,200,"12",0,"",""
"Y0471","False",0,200,"12",0,"",""
"Y0472","False",0,200,"12",0,"",""
"Y0473","False",0,200,"12",0,"",""
"Y0474","False",0,200,"12",0,"",""
"Y0478","False",0,200,"12",0,"",""
"Y0479","False",0,200,"12",0,"",""
"Y048","False",0,200,"12",0,"",""
"Y0480","False",0,200,"12",0,"",""
"Y0481","False",0,200,"12",0,"",""
"Y0482","False",0,200,"12",0,"",""
"Y0483","False",0,200,"12",0,"",""
"Y0484","False",0,200,"12",0,"",""
"Y0488","False",0,200,"12",0,"",""
"Y0489","False",0,200,"12",0,"",""
"Y049","False",0,200,"12",0,"",""
"Y0490","False",0,200,"12",0,"",""
"Y0491","False",0,200,"12",0,"",""
"Y0492","False",0,200,"12",0,"",""
"Y0493","False",0,200,"12",0,"",""
"Y0494","False",0,200,"12",0,"",""
"Y0498","False",0,200,"12",0,"",""
"Y0499","False",0,200,"12",0,"",""
"Y05","False",0,200,"12",0,"",""
"Y050","False",0,200,"12",0,"",""
"Y0500","False",0,200,"12",0,"",""
"Y0501","False",0,200,"12",0,"",""
"Y0502","False",0,200,"12",0,"",""
"Y0503","False",0,200,"12",0,"",""
"Y0504","False",0,200,"12",0,"",""
"Y0508","False",0,200,"12",0,"",""
"Y0509","False",0,200,"12",0,"",""
"Y051","False",0,200,"12",0,"",""
"Y0510","False",0,200,"12",0,"",""
"Y0511","False",0,200,"12",0,"",""
"Y0512","False",0,200,"12",0,"",""
"Y0513","False",0,200,"12",0,"",""
"Y0514","False",0,200,"12",0,"",""
"Y0518","False",0,200,"12",0,"",""
"Y0519","False",0,200,"12",0,"",""
"Y052","False",0,200,"12",0,"",""
"Y0520","False",0,200,"12",0,"",""
"Y0521","False",0,200,"12",0,"",""
"Y0522","False",0,200,"12",0,"",""
"Y0523","False",0,200,"12",0,"",""
"Y0524","False",0,200,"12",0,"",""
"Y0528","False",0,200,"12",0,"",""
"Y0529","False",0,200,"12",0,"",""
"Y053","False",0,200,"12",0,"",""
"Y0530","False",0,200,"12",0,"",""
"Y0531","False",0,200,"12",0,"",""
"Y0532","False",0,200,"12",0,"",""
"Y0533","False",0,200,"12",0,"",""
"Y0534","False",0,200,"12",0,"",""
"Y0538","False",0,200,"12",0,"",""
"Y0539","False",0,200,"12",0,"",""
"Y054","False",0,200,"12",0,"",""
"Y0540","False",0,200,"12",0,"",""
"Y0541","False",0,200,"12",0,"",""
"Y0542","False",0,200,"12",0,"",""
"Y0543","False",0,200,"12",0,"",""
"Y0544","False",0,200,"12",0,"",""
"Y0548","False",0,200,"12",0,"",""
"Y0549","False",0,200,"12",0,"",""
"Y055","False",0,200,"12",0,"",""
"Y0550","False",0,200,"12",0,"",""
"Y0551","False",0,200,"12",0,"",""
"Y0552","False",0,200,"12",0,"",""
"Y0553","False",0,200,"12",0,"",""
"Y0554","False",0,200,"12",0,"",""
"Y0558","False",0,200,"12",0,"",""
"Y0559","False",0,200,"12",0,"",""
"Y056","False",0,200,"12",0,"",""
"Y0560","False",0,200,"12",0,"",""
"Y0561","False",0,200,"12",0,"",""
"Y0562","False",0,200,"12",0,"",""
"Y0563","False",0,200,"12",0,"",""
"Y0564","False",0,200,"12",0,"",""
"Y0568","False",0,200,"12",0,"",""
"Y0569","False",0,200,"12",0,"",""
"Y057","False",0,200,"12",0,"",""
"Y0570","False",0,200,"12",0,"",""
"Y0571","False",0,200,"12",0,"",""
"Y0572","False",0,200,"12",0,"",""
"Y0573","False",0,200,"12",0,"",""
"Y0574","False",0,200,"12",0,"",""
"Y0578","False",0,200,"12",0,"",""
"Y0579","False",0,200,"12",0,"",""
"Y058","False",0,200,"12",0,"",""
"Y0580","False",0,200,"12",0,"",""
"Y0581","False",0,200,"12",0,"",""
"Y0582","False",0,200,"12",0,"",""
"Y0583","False",0,200,"12",0,"",""
"Y0584","False",0,200,"12",0,"",""
"Y0588","False",0,200,"12",0,"",""
"Y0589","False",0,200,"12",0,"",""
"Y059","False",0,200,"12",0,"",""
"Y0590","False",0,200,"12",0,"",""
"Y0591","False",0,200,"12",0,"",""
"Y0592","False",0,200,"12",0,"",""
"Y0593","False",0,200,"12",0,"",""
"Y0594","False",0,200,"12",0,"",""
"Y0598","False",0,200,"12",0,"",""
"Y0599","False",0,200,"12",0,"",""
"Y06","False",0,200,"12",0,"",""
"Y060","False",0,200,"12",0,"",""
"Y0600","False",0,200,"12",0,"",""
"Y0601","False",0,200,"12",0,"",""
"Y0602","False",0,200,"12",0,"",""
"Y0603","False",0,200,"12",0,"",""
"Y0604","False",0,200,"12",0,"",""
"Y0605","False",0,200,"12",0,"",""
"Y0606","False",0,200,"12",0,"",""
"Y0607","False",0,200,"12",0,"",""
"Y0608","False",0,200,"12",0,"",""
"Y0609","False",0,200,"12",0,"",""
"Y061","False",0,200,"12",0,"",""
"Y0610","False",0,200,"12",0,"",""
"Y0611","False",0,200,"12",0,"",""
"Y0612","False",0,200,"12",0,"",""
"Y0613","False",0,200,"12",0,"",""
"Y0614","False",0,200,"12",0,"",""
"Y0615","False",0,200,"12",0,"",""
"Y0616","False",0,200,"12",0,"",""
"Y0617","False",0,200,"12",0,"",""
"Y0618","False",0,200,"12",0,"",""
"Y0619","False",0,200,"12",0,"",""
"Y062","False",0,200,"12",0,"",""
"Y0620","False",0,200,"12",0,"",""
"Y0621","False",0,200,"12",0,"",""
"Y0622","False",0,200,"12",0,"",""
"Y0623","False",0,200,"12",0,"",""
"Y0624","False",0,200,"12",0,"",""
"Y0625","False",0,200,"12",0,"",""
"Y0626","False",0,200,"12",0,"",""
"Y0627","False",0,200,"12",0,"",""
"Y0628","False",0,200,"12",0,"",""
"Y0629","False",0,200,"12",0,"",""
"Y068","False",0,200,"12",0,"",""
"Y0680","False",0,200,"12",0,"",""
"Y0681","False",0,200,"12",0,"",""
"Y0682","False",0,200,"12",0,"",""
"Y0683","False",0,200,"12",0,"",""
"Y0684","False",0,200,"12",0,"",""
"Y0685","False",0,200,"12",0,"",""
"Y0686","False",0,200,"12",0,"",""
"Y0687","False",0,200,"12",0,"",""
"Y0688","False",0,200,"12",0,"",""
"Y0689","False",0,200,"12",0,"",""
"Y069","False",0,200,"12",0,"",""
"Y0690","False",0,200,"12",0,"",""
"Y0691","False",0,200,"12",0,"",""
"Y0692","False",0,200,"12",0,"",""
"Y0693","False",0,200,"12",0,"",""
"Y0694","False",0,200,"12",0,"",""
"Y0695","False",0,200,"12",0,"",""
"Y0696","False",0,200,"12",0,"",""
"Y0697","False",0,200,"12",0,"",""
"Y0698","False",0,200,"12",0,"",""
"Y0699","False",0,200,"12",0,"",""
"Y07","False",0,200,"12",0,"",""
"Y070","False",0,200,"12",0,"",""
"Y0700","False",0,200,"12",0,"",""
"Y0701","False",0,200,"12",0,"",""
"Y0702","False",0,200,"12",0,"",""
"Y0703","False",0,200,"12",0,"",""
"Y0704","False",0,200,"12",0,"",""
"Y0705","False",0,200,"12",0,"",""
"Y0706","False",0,200,"12",0,"",""
"Y0707","False",0,200,"12",0,"",""
"Y0708","False",0,200,"12",0,"",""
"Y0709","False",0,200,"12",0,"",""
"Y071","False",0,200,"12",0,"",""
"Y0710","False",0,200,"12",0,"",""
"Y0711","False",0,200,"12",0,"",""
"Y0712","False",0,200,"12",0,"",""
"Y0713","False",0,200,"12",0,"",""
"Y0714","False",0,200,"12",0,"",""
"Y0715","False",0,200,"12",0,"",""
"Y0716","False",0,200,"12",0,"",""
"Y0717","False",0,200,"12",0,"",""
"Y0718","False",0,200,"12",0,"",""
"Y0719","False",0,200,"12",0,"",""
"Y072","False",0,200,"12",0,"",""
"Y0720","False",0,200,"12",0,"",""
"Y0721","False",0,200,"12",0,"",""
"Y0722","False",0,200,"12",0,"",""
"Y0723","False",0,200,"12",0,"",""
"Y0724","False",0,200,"12",0,"",""
"Y0725","False",0,200,"12",0,"",""
"Y0726","False",0,200,"12",0,"",""
"Y0727","False",0,200,"12",0,"",""
"Y0728","False",0,200,"12",0,"",""
"Y0729","False",0,200,"12",0,"",""
"Y073","False",0,200,"12",0,"",""
"Y0730","False",0,200,"12",0,"",""
"Y0731","False",0,200,"12",0,"",""
"Y0732","False",0,200,"12",0,"",""
